seq,level_1_category,level_2_category,upc,price
2944,00000002,00000115,0677160398980,243.26
2945,00000002,00000115,1221883949562,270.55
2946,00000002,00000115,0803142901002,366.74
2947,00000002,00000115,0760012313269,782.78
2948,00000002,00000115,0123279439644,1317.22
2949,00000002,00000115,0663251956887,227.45
2950,00000002,00000115,0506465577342,682.88
2951,00000002,00000115,0712992090128,1387.27
2952,00000002,00000115,0094175825131,1431.61
2953,00000002,00000115,1339932862752,1138.71
2954,00000002,00000115,1374611070486,1305.20
2955,00000002,00000115,0403945412288,679.11
2956,00000002,00000115,0884705116132,147.35
2957,00000002,00000115,1325346368836,1037.75
2958,00000002,00000115,0070980022644,513.15
2959,00000002,00000115,1055321909890,622.19
2960,00000002,00000115,0811064230346,1072.47
2961,00000002,00000115,0599918749175,137.17
2962,00000002,00000115,0610321313675,1489.25
2963,00000002,00000115,1261580422104,1423.64
2964,00000002,00000115,0890471334304,139.92
2965,00000002,00000115,1350353477967,282.62
2966,00000002,00000115,0445886485747,1073.12
2967,00000002,00000115,0838437160437,309.37
2968,00000002,00000115,0803208188446,672.35
2969,00000002,00000115,0329291150165,940.70
2970,00000002,00000115,1331201814622,998.89
2971,00000002,00000115,1006861190583,891.77
2972,00000002,00000115,0394348060032,288.19
2973,00000002,00000115,0070218307338,1334.87
2974,00000002,00000115,1197851075680,503.30
2975,00000002,00000115,0869179788429,1297.25
2976,00000002,00000115,0856645453394,894.51
2977,00000002,00000115,0569868786100,1256.70
2978,00000002,00000115,0187288461850,695.99
2979,00000002,00000115,1157300067451,931.28
2980,00000002,00000115,1074453824338,378.16
2981,00000002,00000115,1245459655060,35.21
2982,00000002,00000115,0844838951123,1202.71
2983,00000002,00000115,1393682354738,282.50
2984,00000002,00000115,0500786100111,231.23
2985,00000002,00000115,0702055824807,1149.38
2986,00000002,00000115,0579508846170,1394.51
2987,00000002,00000115,0106057276884,1159.20
2988,00000002,00000115,1227131416428,462.56
2989,00000002,00000115,0676950855405,1199.45
2990,00000002,00000115,0740563513745,845.15
2991,00000002,00000115,0491768080906,978.50
2992,00000002,00000115,0355248485325,737.96
2993,00000002,00000115,0484335563292,104.98
2994,00000002,00000115,0127954070627,481.83
2995,00000002,00000115,0327134312022,1306.83
2996,00000002,00000115,0899578374275,1187.69
2997,00000002,00000115,0578037522517,1440.88
2998,00000002,00000115,1194351526179,603.63
2999,00000002,00000115,1010430116355,906.73
3000,00000002,00000115,0578596501435,1127.41
3001,00000002,00000115,0605450716480,1330.17
3002,00000002,00000115,1012120571277,1396.20
3003,00000002,00000115,1292162848708,474.56
3004,00000002,00000115,1001628604877,9.55
3005,00000002,00000115,0596650990964,820.79
3006,00000002,00000115,0506500798046,1218.18
3007,00000002,00000115,0759138407334,474.65
3008,00000002,00000115,0993883280013,869.60
3009,00000002,00000115,0999590832309,798.26
3010,00000002,00000115,1172822360682,489.91
3011,00000002,00000115,0480758820943,800.16
3012,00000002,00000115,0405683618892,103.59
3013,00000002,00000115,1282563472770,659.50
3014,00000002,00000115,0018995080518,1432.38
3015,00000002,00000115,0010097411214,1065.23
3016,00000002,00000115,0891202623452,1408.76
3017,00000002,00000115,0901538851792,180.76
3018,00000002,00000115,0062404181983,853.12
3019,00000002,00000115,0494380226363,1255.19
3020,00000002,00000115,0680600602103,1474.32
3021,00000002,00000115,1368556706098,944.42
3022,00000002,00000115,1223532710431,1265.38
3023,00000002,00000115,0864467702682,1111.75
3024,00000002,00000115,0391367208452,563.19
3025,00000002,00000116,0892188398921,826.52
3026,00000002,00000116,0102830827670,1020.46
3027,00000002,00000116,1344199909980,874.38
3028,00000002,00000116,1163011428528,1026.10
3029,00000002,00000116,0550814232819,1460.24
3030,00000002,00000116,0983685172258,813.50
3031,00000002,00000116,0058201303079,1449.22
3032,00000002,00000116,1349992908093,811.33
3033,00000002,00000116,0413604888620,656.60
3034,00000002,00000116,0791596257021,285.32
3035,00000002,00000116,1362975599439,1209.45
3036,00000002,00000116,0431091659929,47.52
3037,00000002,00000116,1331526517758,207.81
3038,00000002,00000116,0494173798350,415.97
3039,00000002,00000116,0198562992632,1358.48
3040,00000002,00000116,0188506231057,1406.26
3041,00000002,00000116,0874389760448,5.43
3042,00000002,00000116,1320078131062,1365.49
3043,00000002,00000116,0092722020961,232.22
3044,00000002,00000116,0606352052829,29.34
3045,00000002,00000116,1009599991620,298.24
3046,00000002,00000116,1194328311524,158.34
3047,00000002,00000116,0694932955189,320.59
3048,00000002,00000116,0747999420944,369.12
3049,00000002,00000116,0336471445058,1143.34
3050,00000002,00000116,0864535916010,454.82
3051,00000002,00000116,0347664676760,1076.79
3052,00000002,00000116,1127400636611,12.60
3053,00000002,00000116,1000160689403,1289.33
3054,00000002,00000116,0205026298558,870.75
3055,00000002,00000116,0026031309912,1380.99
3056,00000002,00000116,0521380442315,726.78
3057,00000002,00000116,0883355481836,713.43
3058,00000002,00000116,0124675668140,1479.90
3059,00000002,00000116,0415084606664,1115.88
3060,00000002,00000116,0194330650278,1033.47
3061,00000002,00000116,0130789562397,1236.95
3062,00000002,00000116,0996115824436,263.30
3063,00000002,00000116,1265375295621,1088.80
3064,00000002,00000116,1232369157654,358.11
3065,00000002,00000116,0049706727064,408.90
3066,00000002,00000116,0460131899582,1185.96
3067,00000002,00000116,0379357607300,308.78
3068,00000002,00000116,0846343664307,868.78
3069,00000002,00000116,0566643553971,1062.81
3070,00000002,00000116,1174542983035,1466.56
3071,00000002,00000116,0439658287103,790.81
3072,00000002,00000116,0266544552812,1292.53
3073,00000002,00000116,0133987381104,370.13
3074,00000002,00000116,0067666020230,768.00
3075,00000002,00000116,0888802932497,1193.89
3076,00000002,00000116,0003833676800,163.34
3077,00000002,00000116,0461111065218,1155.85
3078,00000002,00000116,1339266049447,788.62
3079,00000002,00000117,1078167218537,1090.30
3080,00000002,00000117,0130574768386,1479.14
3081,00000002,00000117,1023000487311,1305.27
3082,00000002,00000117,0755529890495,750.43
3083,00000002,00000117,0775199081207,1144.39
3084,00000002,00000117,1267689252918,201.14
3085,00000002,00000117,0827508356442,209.22
3086,00000002,00000117,0300925300033,612.44
3087,00000002,00000117,0723956469010,232.93
3088,00000002,00000117,0455744792788,32.40
3089,00000002,00000117,1319570035336,1420.90
3090,00000002,00000117,0274750340604,1364.76
3091,00000002,00000117,0795731357928,840.52
3092,00000002,00000117,0230391142977,689.71
3093,00000002,00000117,1196919197784,1389.80
3094,00000002,00000117,0140750267466,727.30
3095,00000002,00000117,0653867788446,259.70
3096,00000002,00000117,1376729956744,169.51
3097,00000002,00000117,1276047523966,768.21
3098,00000002,00000117,1197839802444,859.50
3099,00000002,00000117,0446880742355,112.46
3100,00000002,00000117,0810596202807,194.80
3101,00000002,00000117,0940023565011,1000.34
3102,00000002,00000117,1331310140605,745.85
3103,00000002,00000117,0110665433980,94.12
3104,00000002,00000117,1188594728490,847.24
3105,00000002,00000117,0091072057931,208.86
3106,00000002,00000117,0151612410852,1284.81
3107,00000002,00000117,1177324745913,54.66
3108,00000002,00000117,1176157998138,593.13
3109,00000002,00000117,0583587271655,1314.66
3110,00000002,00000117,0027513253808,859.78
3111,00000002,00000117,0921816533172,30.10
3112,00000002,00000117,0023618852380,485.93
3113,00000002,00000117,0010818992718,197.53
3114,00000002,00000117,0984969744208,948.20
3115,00000002,00000117,1155008171692,208.67
3116,00000002,00000117,1145707682094,724.18
3117,00000002,00000117,0390863137112,1393.52
3118,00000002,00000117,0852044197303,506.17
3119,00000002,00000117,0013592158578,1207.76
3120,00000002,00000117,0214990692767,76.64
3121,00000002,00000117,0616468096716,548.49
3122,00000002,00000117,1186498203761,678.71
3123,00000002,00000117,0389140165511,361.63
3124,00000002,00000117,1315397373989,1197.48
3125,00000002,00000117,0138837744078,757.96
3126,00000002,00000117,0271005304237,1003.61
3127,00000002,00000117,0745701902184,1007.64
3128,00000002,00000117,0934075904300,116.11
3129,00000002,00000117,1323676051688,896.18
3130,00000002,00000117,1159855953548,1059.35
3131,00000002,00000117,0545495733021,1126.87
3132,00000002,00000117,0391275487451,869.23
3133,00000002,00000117,0131059489741,454.33
3134,00000002,00000117,0145392077671,1200.97
3135,00000002,00000117,1297995161604,311.50
3136,00000002,00000117,1226491758230,386.51
3137,00000002,00000117,1279713547822,1055.66
3138,00000002,00000117,0077456731512,646.33
3139,00000002,00000117,1288542422576,826.10
3140,00000002,00000117,0395491956241,1227.48
3141,00000002,00000117,0171340731609,402.76
3142,00000002,00000117,0113688550733,1236.87
3143,00000002,00000117,0201361928419,134.26
3144,00000002,00000117,0442557964457,820.24
3145,00000002,00000117,1177239304526,820.81
3146,00000002,00000117,0293821320444,574.51
3147,00000002,00000117,1145683715960,591.90
3148,00000002,00000117,1328983271514,1447.77
3149,00000002,00000117,1218246559131,1011.18
3150,00000002,00000117,1257403114301,865.26
3151,00000002,00000117,0698074155902,147.93
3152,00000002,00000117,0852742544638,222.58
3153,00000002,00000117,0575485971195,200.60
3154,00000002,00000117,0917012048367,1094.24
3155,00000002,00000117,1165778546835,870.87
3156,00000002,00000117,1343600108790,1070.96
3157,00000002,00000117,0920036995081,111.57
3158,00000002,00000117,0600297377108,1491.14
3159,00000002,00000117,1034801110476,452.11
3160,00000002,00000117,0255084948988,1087.73
3161,00000002,00000117,0265786669579,1375.28
3162,00000002,00000117,1000712723395,932.89
3163,00000002,00000117,0494785569140,546.37
3164,00000002,00000117,0081405109017,1299.93
3165,00000002,00000117,0815455110231,939.96
3166,00000002,00000117,0611498412710,759.63
3167,00000002,00000117,0324414721024,1319.90
3168,00000002,00000117,1278982330760,1057.53
3169,00000002,00000117,0359941475461,216.81
3170,00000002,00000117,0986378793150,1493.13
3171,00000002,00000117,0743683759109,977.12
3172,00000002,00000117,0365646687108,319.16
3173,00000002,00000117,1056005335776,143.89
3174,00000002,00000117,0708087745967,661.80
3175,00000002,00000117,0092728979119,956.51
3176,00000002,00000117,0798166240353,1377.21
3177,00000002,00000117,0815839160760,190.49
3178,00000002,00000117,0622950926614,899.20
3179,00000002,00000117,1216905909013,358.76
3180,00000002,00000117,0597397888361,1116.00
3181,00000002,00000117,1105017307810,474.46
3182,00000002,00000117,1015855801916,1189.60
3183,00000002,00000118,0171639381850,1244.80
3184,00000002,00000118,0664997320987,1080.11
3185,00000002,00000118,0365657358790,320.27
3186,00000002,00000118,0642032477711,464.46
3187,00000002,00000118,1094127473167,1413.13
3188,00000002,00000118,0252631717875,351.60
3189,00000002,00000118,1160540015199,677.31
3190,00000002,00000118,0541059424527,548.69
3191,00000002,00000118,0519754629493,867.44
3192,00000002,00000118,0503140224133,1251.59
3193,00000002,00000118,1177043456138,216.27
3194,00000002,00000118,1389512682058,548.58
3195,00000002,00000118,0901003317655,1340.42
3196,00000002,00000118,0894789606689,627.14
3197,00000002,00000118,1059688296730,1179.12
3198,00000002,00000118,0722991403614,1291.20
3199,00000002,00000118,1374692772606,1317.57
3200,00000002,00000118,0042411614001,74.40
3201,00000002,00000118,0688045253973,509.39
3202,00000002,00000118,0033982121968,1166.63
3203,00000002,00000118,0964819034154,1228.63
3204,00000002,00000118,1100307061687,799.50
3205,00000002,00000118,0665423231495,111.88
3206,00000002,00000118,1093648815784,1260.90
3207,00000002,00000118,0988776243619,44.14
3208,00000002,00000118,1229123547516,703.38
3209,00000002,00000118,0258083846262,994.21
3210,00000002,00000118,0316405358869,868.36
3211,00000002,00000118,0796921515180,518.23
3212,00000002,00000118,0333686963810,81.90
3213,00000002,00000118,1323917706131,82.80
3214,00000002,00000118,0833951233391,1201.48
3215,00000002,00000118,1383651917521,376.32
3216,00000002,00000118,0830005539782,1392.84
3217,00000002,00000118,1232048245368,527.55
3218,00000002,00000118,0911213391208,479.96
3219,00000002,00000118,0221106143402,1135.66
3220,00000002,00000118,0627773680774,28.82
3221,00000002,00000118,1064265442851,321.45
3222,00000002,00000118,0222397427110,261.25
3223,00000002,00000118,0212490475958,1455.61
3224,00000002,00000118,0736399218459,665.83
3225,00000002,00000118,0540886026140,89.25
3226,00000002,00000118,0018675883033,1155.10
3227,00000002,00000118,0684419540083,535.67
3228,00000002,00000118,0603354192539,323.10
3229,00000002,00000118,0181362471131,845.30
3230,00000002,00000118,1392149137020,1122.19
3231,00000002,00000118,0442114856744,771.30
3232,00000002,00000118,0663084690460,550.87
3233,00000002,00000118,0520686631614,781.96
3234,00000002,00000118,0457837691770,591.70
3235,00000002,00000118,0502459534957,1212.93
3236,00000002,00000118,1291707067000,1097.11
3237,00000002,00000118,0334883604315,1117.00
3238,00000002,00000118,0231167582690,135.79
3239,00000002,00000118,1381988139586,303.11
3240,00000002,00000118,0543221765124,1387.48
3241,00000002,00000118,0480505764728,109.32
3242,00000002,00000118,0057338638313,508.82
3243,00000002,00000118,0100607995119,808.95
3244,00000002,00000118,1325645901352,833.56
3245,00000002,00000118,0952423617863,342.58
3246,00000002,00000118,0365730293956,1101.60
3247,00000002,00000118,0832515949938,385.91
3248,00000002,00000118,0157106546076,735.97
3249,00000002,00000118,0497054700770,917.44
3250,00000002,00000118,0253696978584,546.00
3251,00000002,00000118,0265974065879,216.12
3252,00000002,00000118,0138430729229,652.84
3253,00000002,00000118,1030460021559,647.69
3254,00000002,00000118,1273892586023,738.43
3255,00000002,00000118,0460001382787,1063.61
3256,00000002,00000118,1255097075175,209.22
3257,00000002,00000118,1304557282865,710.95
3258,00000002,00000118,0280125760649,137.62
3259,00000002,00000118,1137764011641,1398.49
3260,00000002,00000118,0581373990353,627.97
3261,00000002,00000118,0045660195154,1365.89
3262,00000002,00000118,0568784078221,1319.26
3263,00000002,00000118,0801002933613,683.66
3264,00000002,00000118,0868169732534,401.80
3265,00000002,00000118,0202212921894,270.87
3266,00000002,00000118,1014825949788,126.10
3267,00000002,00000118,0792726617982,1178.80
3268,00000002,00000118,0098655890008,42.15
3269,00000002,00000118,0731961238231,212.63
3270,00000002,00000118,1067478587975,490.54
3271,00000002,00000118,0020394480059,1359.35
3272,00000002,00000118,1103814376428,1043.55
3273,00000002,00000118,0862135411003,120.70
3274,00000002,00000118,1030284083986,73.14
3275,00000002,00000118,0086533919378,199.36
3276,00000002,00000118,1386850849099,1295.83
3277,00000002,00000118,1337435929316,146.20
3278,00000002,00000118,0618861861090,1448.36
3279,00000002,00000118,0459106971606,1108.75
3280,00000002,00000118,1151845790256,971.28
3281,00000002,00000118,1208518652745,855.71
3282,00000002,00000118,1098179158454,302.38
3283,00000002,00000118,0221509160136,837.68
3284,00000002,00000118,0528553710301,1229.35
3285,00000002,00000118,0205005732448,156.55
3286,00000002,00000118,0106949661002,816.13
3287,00000002,00000118,1279685118341,1175.90
3288,00000002,00000118,0808193634725,58.39
3289,00000002,00000118,1397596708878,313.84
3290,00000002,00000118,1382735908707,991.78
3291,00000002,00000118,0640656117976,1327.00
3292,00000002,00000118,1063831343707,179.82
3293,00000002,00000118,1305225809001,476.53
3294,00000002,00000118,0734625040089,304.33
3295,00000002,00000118,0782559929383,156.24
3296,00000002,00000118,0990930259428,145.25
3297,00000002,00000118,0638147255511,1052.19
3298,00000002,00000118,1370088739093,836.20
3299,00000002,00000118,0389353854271,168.30
3300,00000002,00000118,0344141252738,1478.34
3301,00000002,00000118,0953198180255,878.82
3302,00000002,00000118,0121467108341,249.57
3303,00000002,00000118,0100484828906,359.10
3304,00000002,00000118,1041237556921,815.93
3305,00000002,00000119,0209073199967,1448.82
